NPSN,Name,Level,Status,Location,Subdistrict,City,Province,Link
69807874,KB BINA MELATI,KB,SWASTA,Jalan Desa Ketapang Rt 02 Rw02,Ketapang Kec. Ulujami,Kab. Pemalang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3426B62-F156-45DD-A97E-B973090A278E
69968754,PAUD NURUL HIKMAH,KB,SWASTA,Jalan Sukamulya Indah No.11/1B RT.03 RW....,Sukagalih Kec. Sukajadi,Kota Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E68C0371-459E-453E-9313-B97331FAB6D5
69958458,KB HARAPAN MAJU,KB,SWASTA,Jl. Desa Beringin Tinggi,Beringin Tinggi Kec. Jangkat Timur,Kab. Merangin,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/694423D2-A7B7-4AEF-9415-B97364DE75BB
69803303,KB Mutiara,KB,SWASTA,Trans Sulawesi,KASIA Kec. Sumalata,Kab. Gorontalo Utara,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/45C203B9-A81E-47FD-B106-B973AD960065
69823133,KB AL-AMIN,KB,SWASTA,DUSUN TIMBUAN DESA TAMBAKMENJANGAN KECAM...,Tambakmenjangan Kec. Sarirejo,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D599152D-14AB-4989-9F3D-B974D4B24300
69944701,PAUD SINAR WEMEDA,KB,SWASTA,Wemeda,Wemeda Kec. Malaka Timur,Kab. Malaka,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E49D594-2502-46FB-A0AA-B975103AB17F
69769531,PAUD ARRAISYAH BEROK,KB,SWASTA,JL. RAYA BEROK NO.1066 KOBA,BEROK Kec. Koba,Kab. Bangka Tengah,Kepulauan Bangka Belitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CD9C2B1-2FC0-4BA4-850A-B9769D6045E1
69807031,AL MUHGTAFIR,KB,SWASTA,jl ir h.juanda no 436,PATOKAN Kec. Kraksaan,Kab. Probolinggo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4170FA1-8943-4130-B8F1-B97995847424
69896593,KB ERLANGGA,KB,SWASTA,JL. DR SOEBANDI Gg. MINI No.24,Patrang Kec. Patrang,Kab. Jember,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2756220-7567-4BB5-B92E-B97BDFA2D70C
69920002,PAUD TABITA ARMOPA,KB,SWASTA,Kampung Armopa,Armopa Kec. Bonggo,Kab. Sarmi,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B503037A-B79C-419E-A314-B97C0CEA2D3B
69802144, PAUD AL FAJRI,KB,SWASTA,Jl Yos Sudarso  Tabak,Madukoro Kec. Kotabumi Utara,Kab. Lampung Utara,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2916CC17-F40D-4422-925A-B97D4D828460
69911598,KB AL MUMIN,KB,SWASTA,Purwajaya R. 25/08,Parapatan Kec. Purwadadi,Kab. Subang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20795B60-51A9-4A42-B097-B97DDD7C7CC5
69867883,KB SEHATI,KB,SWASTA,"Jln. Dermaga Dusun Limba, Limbatihu",Limbatihu Kec. Paguyaman Pantai,Kab. Boalemo,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEBF4015-21DF-4D6E-8149-B97F0FDE223A
69817304,KB DARUNNISA,KB,SWASTA,Jl. Raya Pacet No. 4 Rt. 01 / 05,Cikoneng Kec. Ciparay,Kab. Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7267104E-9C0A-4293-ACE0-B97FF9AF32F1
69969082,KB ISLAM KASMAN BIMA,KB,SWASTA,DESA DENA KEC. MADAPANGGA,Dena Kec. Mada pangga,Kab. Bima,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D27A09D8-202B-4C2C-BF99-B98112B017E8
69791803,KB MELATI,KB,SWASTA,DURIAN,Talang Pantai Kec. Bungo Dani,Kab. Bungo,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86859B7D-FEDB-4532-A4E5-B9816D967ABD
69868797,KB NURUL IHSAN,KB,SWASTA,KP. CEMPLANG RT. 01/07,Sukamaju Kec. Cibungbulang,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5557EF3-7E2D-43D9-8C11-B98245F5AA74
69909501,KB Repoblik,KB,SWASTA,Jl. Poros Satandung,Lembang Satandung Kec. Saluputti,Kab. Tana Toraja,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C049A266-B375-4AFE-966D-B982D5B8D040
69851326,KB AS SIDDAH,KB,SWASTA,SOSOK RT.3 RW.3,Honggosoco Kec. Jekulo,Kab. Kudus,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/21010D3C-2A4D-417E-9822-B9835483C16B
69783527,SRI INDAH,KB,SWASTA,DUSUN V,KWALA INDAH Kec. Sei Suka,Kab. Batubara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F24CE19-0D8F-49E7-B814-B98410F419A3
69954204,PAUD Anak Ceria,KB,SWASTA,Lumban Mamukka,SIMPANG SIGURAGURA Kec. Porsea,Kab. Toba,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E865AE92-7BC2-4B31-B2DB-B98418768085
69896962,KBIT INSAN KAMIL,KB,SWASTA,Tegalarum RT. 03 RW. XIII,Cangakan Kec. Karanganyar,Kab. Karanganyar,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/131C1282-B908-4D5B-8947-B98524BA2E1B
69841784,PG MUSLIMAT NU 033 AS-SAKINAH,KB,SWASTA,SINGAJAYA IIINO. 1,SINGOSAREN Kec. Jenangan,Kab. Ponorogo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91268F95-40D7-4C8C-B7EB-B98795CE1747
69801741,KB ALDI AZIZI,KB,SWASTA,JLN.PROTOKOL,SUMBER MULYO Kec. Marbau,Kab. Labuhan Batu Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/716B10D8-248A-460A-9E85-B9880AD61B22
69792604,KB AISYIYAH POSO,KB,SWASTA,WOLTER MONGINSIDI NO. 25,BONESOMPE Kec. Poso Kota Utara,Kab. Poso,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/985007E9-AEDE-4A7D-AFA7-B98990518129
69851007,KB MAWAR,KB,SWASTA,NGELOSARI RT 02 RW 01,Sambirejo Kec. Jumantono,Kab. Karanganyar,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD2AF37D-5D15-4251-9272-B98B1717A894
69807865,KB MUTIARA,KB,SWASTA,JL KARANG SURU NO 2,Suru Kec. Bantarbolang,Kab. Pemalang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E9CED85-5612-479D-A97E-B98BC24E58ED
70005377,PAUD TWINKLE STARS EARLY CHILDHOOD EDUCATION CENTER,KB,SWASTA,Jl. Flamboyan Blok F2/12 Taman ratu No.6,Duri Kepa Kec. Kebon Jeruk,Kota Jakarta Barat,D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F1FB740-E595-4E7B-8986-B98BF7171480
69850384,KB RIYADUL MUBTADIN,KB,SWASTA,DSN. MULYASARI RT.02 RW.03,Padasari Kec. Cimalaka,Kab. Sumedang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42129AE1-DB13-476E-B253-B98C98FDFD05
70003817,PAUD NURUL HUDA,KB,SWASTA,Jl. Raya Kerinci - Sumbar,PELOMPEK PASAR BARU Kec. Gunung Tujuh,Kab. Kerinci,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94C37392-E2C3-4BF9-9AD1-B98CCD011463
69839026,KELOMPOK BERMAIN HIDAYATUS SHIBYAN,KB,SWASTA,DESA PUCANGAN,Pucangan Kec. Montong,Kab. Tuban,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7934FDB-BD83-4F03-8283-B98D4ADAF514
69899608,KB. BUNGA TANJUNG,KB,SWASTA,JL. H. Awang Saleh RT. 004,Tanjung Batu Kec. Tenggarong Seberang,Kab. Kutai Kartanegara,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE3363C2-7EFF-4B72-A289-B98D7BC24855
69813097,KB BUNGA BANGSA,KB,SWASTA,JOMBORAN RT 05,Gilangharjo Kec. Pandak,Kab. Bantul,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89B6FC16-73FE-4E85-9951-B98E39769670
69842963,KB AMANAH,KB,SWASTA,JALAN RAYA CIPAKU RT 03 RW 03,Cipaku Kec. Mrebet,Kab. Purbalingga,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22675A35-BB43-49E5-BE94-B990F303FEBB
69875227,KB TUNAS HARAPAN,KB,SWASTA,JALAN LINTAS TIMUR DUSUN III DESA SERIJA...,SERIJABO Kec. Sungai Pinang,Kab. Ogan Ilir,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB8214BF-4836-4CE8-AF92-B9947670B9ED
69893013,KB PELANGI,KB,SWASTA,PTPN IX KEBUN JOLLONG,Sitiluhur Kec. Gembong,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/942B9EC8-34FC-49B8-AFE9-B998D86BE7E7
69792570,KB PANDE LOE,KB,SWASTA,"Jalan Makasar, No. 103",Pandayora Kec. Pamona Selatan,Kab. Poso,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEFBB9B8-248E-4AC3-AEBE-B999531148B8
69880953,KB KIANSANTANG,KB,SWASTA,JL. DARTA RT 04 RW 03 DESA GUNUNGLEUTIK,GUNUNGLEUTIK Kec. Ciparay,Kab. Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19F91C4B-BE0F-4DD4-B8A4-B99A4E3F5286
69837389,KB AL AMIN,KB,SWASTA,SELANG,Bendungan Kec. Karangmojo,Kab. Gunung Kidul,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD7F599C-8143-4B4A-83ED-B99A584D5DF6
69916603,PAUD SADAKRIS,KB,SWASTA,DESA BOTONAAI,Humenesihene asi Kec. Tugala Oyo,Kab. Nias Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF9B0224-07FE-4C42-BAF4-B99A9B6C62B8
69910328,PAUD TERATE II,KB,SWASTA,Tugumulyo,Tugumulyo Kec. Lempuing,Kab. Ogan Komering Ilir,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBF063A9-4F4E-4136-96DF-B99B2CDA144A
69980537,KOBER NURFADILLAH,KB,SWASTA,DUSUN JAMURESI RT 09 RW 08,Sukajaya Kec. Rajadesa,Kab. Ciamis,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF83F4F5-897C-43B9-9464-B99C17A85293
69947217,PAUD MASA DEPAN BERHASIL,KB,SWASTA,JL. BILL ISU RT.16 RW.8,Oe Ekam Kec. Amanuban Timur,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9094F03-2B4F-4595-B72A-B99D900605AA
69935128,PAUD MAKATRAYA,KB,SWASTA,Desa Makatara Timur,Makatara Timur Kec. Beo Utara,Kab. Kepulauan Talaud,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8E45109-EB04-443C-9706-B99DD024144F
69805846,PAMARDI SIWI,KB,SWASTA,GELANG,KENTENG Kec. Purwantoro,Kab. Wonogiri,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53A4C34E-1B14-49A7-B006-B99E8E7E17D6
69892087,KB DOA BUNDA,KB,SWASTA,Jl. Danang Lelo,- Kec. Batang Peranap,Kab. Indragiri Hulu,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F5707D8-853F-4B79-993A-B99ECBCE1CEE
69920881,PAUD KAMBOJA,KB,SWASTA,DESA LUMBAN SILINTONG,Lumban Silintong Kec. Pagaran,Kab. Tapanuli Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C00F3DBB-C66C-4E6D-A2B3-B99F32BD07FF
69942318,PAUD MELATI HUTANAMORA,KB,SWASTA,HUTANAMORA,Lobuhole Kec. Siatas Barita,Kab. Tapanuli Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A58EDF6-8249-43B4-A2BB-B9A04E0B5DD6
70000199,KB MASHITOH PAKEM,KB,SWASTA,Dk. Ngrombo,Pakem Kec. Sukolilo,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF53DD0C-2EA5-4C5E-9374-B9A133EFF62F
70006529,KB ICT GARUT,KB,SWASTA,Kp. Ranca Badak RT 02 RW 01,Tanjungjaya Kec. Pakenjeng,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/918B7ACD-B127-4E56-BF92-B9A180069371
69810121,PAUD. DARUL KAROMAH,KB,SWASTA,Dusun Bicabbi 1,Larangan Luar Kec. Larangan,Kab. Pamekasan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0938BA9-6893-453E-AFB7-B9A1F102DDE2
69809589,KB PELANGI,KB,SWASTA,JLN MASJID NURUL HUDA,Sako Dua Kec. Kayu Aro Barat,Kab. Kerinci,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BD89FF2-A2A0-43E2-A15F-B9A2609540A6
69783063,KB HARAPAN BANGSA,KB,SWASTA,KP. NANGERANG RT.10/04,Pulosari Kec. Kalapa Nunggal,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63AE042C-1920-41D0-A7F8-B9A27467AE98
69922801,Paud Nempong,KB,SWASTA,Nempong,Liang Deruk Kec. Lamba Leda,Kab. Manggarai Timur,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6EFA8BD7-1A7E-495A-91C4-B9A2ED968E95
69902778,AISYIYAH,KB,SWASTA,Gupit Kulon RT.01 RW. 08,Kebonagung Kec. Sidoharjo,Kab. Wonogiri,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/463D367F-03C5-4989-A8FC-B9A4569E689D
69806387,KB MAFATIHUL HUDA,KB,SWASTA,BLOK I RT.01 RW.01 LAMPIT BIRU,Lengkongkulon Kec. Sindangwangi,Kab. Majalengka,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90ECBDF1-ACDD-423A-BC0F-B9A4C58F8A9D
69815961,KB PERTIWI,KB,SWASTA,JL. BESAR PAYA TUSAM,Paya Tusan Kec. Wampu,Kab. Langkat,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20D69486-41E5-4F0D-81C3-B9A5961823CE
69975479,KB DAHLIA AL YUSUF,KB,SWASTA,DUSUN MUNCA RT002 RW002 KELURAHAN DESA M...,Munca Kec. Teluk Pandan,Kab. Pesawaran,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F54B1980-3FD9-4F05-A339-B9A5C4CED4A1
69935693,KB BERDIKARI,KB,SWASTA,Dk. Karangnongko,Karangnongko Kec. Karangnongko,Kab. Klaten,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9F96F61-D13E-413A-B772-B9A63A6545EB
69871418,KB CENDRAWASIH,KB,SWASTA,"BANJAR DINAS ASAH BADUNG, DESA SEPANG KE...",Sepang Kelod Kec. Busungbiu,Kab. Buleleng,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7531F07A-F9C5-4DEC-BD8A-B9A66FDAAF1B
69973536,KB AL MU MIN,KB,SWASTA,Dusun IV,Tanjung Harapan Kec. Air Putih,Kab. Batubara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/199ECC78-6758-4A07-B993-B9A6FAE29784
69811868,KB NURUL HIDAYAH,KB,SWASTA,KP. BOJONGNANGKA RT.02 RW. 02,Sukamenak Kec. Purbaratu,Kota Tasikmalaya,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C60E67F-479B-4D15-9A04-B9A76EE49F3F
69874167,TPK AL HIKMAH,KB,SWASTA,JL. SEKOLAH NO. 4 JAMPU,ABBOKONGANG Kec. Kulo,Kab. Sidenreng Rappang,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56F3479E-5944-4440-B0FE-B9A77BB11F53
69860106,KB NORHIDAYAH,KB,SWASTA,JL. DESA RUJI RT.02,RUJI Kec. Montallat,Kab. Barito Utara,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C06036E-0A42-4007-9C75-B9A8C12A945D
69882064,KB LESTARI,KB,SWASTA,RT 08 RW 01,Klagen Kec. Kedungtuban,Kab. Blora,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73D21D6B-94F1-4CF5-AB12-B9A9A57E1ADE
69983917,KB REYNAN,KB,SWASTA,Dusun I Lau Lugur Desa Lau Lugur,Lau Lugur Kec. Salapian,Kab. Langkat,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E720FAF7-9B75-415B-9F8C-B9A9C43187C4
69863029,KB ANANDA,KB,SWASTA,JL. PULAU MERANTI,Pelindung Jaya Kec. Gunung Pelindung,Kab. Lampung Timur,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6C1B3ED-CDEB-4151-A5C8-B9AC4308FCCB
69864459,KB GEMARANG II,KB,SWASTA,Jl. TGP No. 63,Gemarang Kec. Gemarang,Kab. Madiun,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A06FA453-4443-4E4B-BCAD-B9ACF4A2D6EB
69911398,PAUD HAUNA,KB,SWASTA,Kp. Sabandar Hilir RT.01 RW.07,Sabandar Kec. Karang Tengah,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FEFC2918-95FD-4C63-B913-B9AEE2B3216C
69915911,PAUD ANEUK NANGGROE,KB,SWASTA,BLANG LEUEN,Blang Leuen Kec. Simpang Tiga,Kab. Pidie,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFC900DE-A2BC-49D0-B3C8-B9AF23112B0D
69959884,KB PROVIDENSIA,KB,SWASTA,Kawiwi,Pintareng Kec. Tabukan Selatan Tenggara,Kab. Kep. Sangihe,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEAB6940-EE27-4DBA-B3BE-B9AF7AD29B8C
69781697,KB HARAPAN BUNDA,KB,SWASTA,Jl. LINTAS TIMUR SUMATERA,Bandar Agung Kec. Sragi,Kab. Lampung Selatan,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B221C708-B214-45D6-8AAF-B9AF80F5365C
69901691,KB PUTRA BANGSA,KB,SWASTA,Desa Bandungharjo RT. 03 RW. 01,Bandungharjo Kec. Donorojo,Kab. Jepara,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0132B5F-59EB-417F-8631-B9B2BE7F4E5A
69804783,KB Sanggar Ananda,KB,SWASTA,Desa Karangsari Kec. Sulang,Karangsari Kec. Sulang,Kab. Rembang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3880938-90D5-4AEC-B5B7-B9B37ED0F90D
69802041,KB TABINA ANEUK,KB,SWASTA,Kuta Kuala,Keudee Baro Kec. Kuala Batee,Kab. Aceh Barat Daya,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCDA6310-5F2A-48E2-92EB-B9B3CB04C5EA
69802990,KB PARADISO,KB,SWASTA,JL. BAH BIRONG,SIGULANG GULANG Kec. Siantar Utara,Kota Pematangsiantar,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CA5D397-7F25-4434-90BF-B9B4CB7333F3
69765136,KB TUNAS CENDEKIA,KB,SWASTA,Jl. Raya Jati No. 132,Rejosari Kec. Kebonsari,Kab. Madiun,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/480D05B6-D336-4E8D-94F3-B9B54F03240C
69873343,KB MEKAR BIRU,KB,SWASTA,komp.cibiru asri Blok.R11 A Rt.02/17,Cibiru Wetan Kec. Cileunyi,Kab. Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5798BF09-BD65-4AD3-BDAB-B9B57A6DE94B
69779759,TERATAI,KB,SWASTA,PROTOKOL DUSUN I,SEI BAMBAN Kec. Sei Bamban,Kab. Serdang Bedagai,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BE3E2A7-EEF2-47E5-886B-B9B595F6891F
69816883,KB UMMUL QURO,KB,SWASTA,SUWALUH RT 09 RW 03,Suwaluh Kec. Balong Bendo,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/174043D8-D6B9-4A78-88BD-B9B61B42EE89
69815745,PAUD MULIYA HATI,KB,SWASTA,DSN. BANGAK RT 003 RW 001,PELEM Kec. Campur Darat,Kab. Tulungagung,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A98C2E1-99B8-49C2-9E33-B9B67F3CF645
69842467,KB ANAK BINTANG,KB,SWASTA,DUSUN SEDAH RT 05 RW 07,Godan Kec. Tawangharjo,Kab. Grobogan,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07A9E075-FC91-407C-A82D-B9B689B218D6
69940541,PAUD REHOBOT,KB,SWASTA,Jln. Sinakma - Kimbim,SINAKMA Kec. Wamena,Kab. Jaya Wijaya,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9340A5D5-C5F2-484F-A317-B9B6D8FD39FA
69970239,KB Sta. SISILIA UABAU,KB,SWASTA,Uabau,Uabau Kec. Laenmanen,Kab. Malaka,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E43B7BE5-04B1-471C-A43D-B9B6F9ADB7C7
69912662,PAUD CODINTA,KB,SWASTA,Majanggut I,Majanggut I Kec. Kerajaan,Kab. Pakpak Bharat,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/453BB1BA-3958-4100-979A-B9B6FE8BF001
69995451,KB BRILLIANT REGENCY PATI,KB,SWASTA,Perum Panorama Nadira Regency,Muktiharjo Kec. Margorejo,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7DB5BC2-E9E7-415E-8C7C-B9B76E135A8B
69803110,KB PUSPA,KB,SWASTA,JL H MANDOR MUHI / BULAK,CIPONDOH MAKMUR Kec. Cipondoh,Kota Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1F6465E-D1B4-47D7-8115-B9B7E991A00A
69938920,KB NURUL HIKMAH,KB,SWASTA,Kp. Kalampayan RT 02 RW 14,Cimuncang Kec. Garut Kota,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D3B51C3-420B-4AE2-929C-B9B7FA5ACCC3
69928866,PAUD KOBER MIFTAHUL FALAH,KB,SWASTA,Kp. Nyengcang,Sukarame Kec. Sukarame,Kab. Tasikmalaya,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D346153B-5A78-43A8-A04F-B9BACE85372D
69759398,KB LILA KUMARA,KB,SWASTA,"BANJAR DINAS ABIAN TIHING, DESA JUNGUTAN",Jungutan Kec. Bebandem,Kab. Karang Asem,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28FCA68D-6ED8-40EB-9DF5-B9BB85F12E73
69879571,KB NURUL JANNAH,KB,SWASTA,KP. CITEGAL,Cibuntu Kec. Simpenan,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30A9F6BD-3BEB-440C-8840-B9BC526A66D8
69968557,KB BOUGENVILLE,KB,SWASTA,Desa Banyusari,Banyusari Kec. Grabag,Kab. Magelang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C26B895-93AD-41A8-B071-B9BD3D4B7EFA
69911482,KB AKU BISA CERDAS (ABC),KB,SWASTA,DESA PADAHANTEN,Padahanten Kec. Sukahaji,Kab. Majalengka,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B565C6F5-94FB-4D54-8128-B9BDFD09B01D
69918617,KB Weri Ata,KB,SWASTA,Tampar,Gulung Kec. Satar Mese Barat,Kab. Manggarai,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0921376-4CD2-426F-A679-B9BE60B92D5D
69874948,KB AL-HIKMAH PGRI,KB,SWASTA,JALAN RAYA SUMURBER RT 001 RW 001,Sumurber Kec. Panceng,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82845618-EF5F-4E85-921E-B9BE76F75BD4
69810027,KB DARUL ULUM,KB,SWASTA,BANDUNGAN,BANDUNGAN Kec. Pakong,Kab. Pamekasan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18A45030-F11B-4492-88B5-B9BE9F5385E4
69791790,KB HARAPAN BUNDA,KB,SWASTA,JL. SAWO,SUKA MAKMUR Kec. Bathin II Babeko,Kab. Bungo,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F1C438B-EF99-4070-B918-B9C07CA59566
69823061,KB SWANDAYANI I,KB,SWASTA,DESA JUBEL KIDUL,Jubel Kidul Kec. Sugio,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9099A44-CC35-4EA2-8D12-B9C09CD01B56
69981704,KB AISYAH,KB,SWASTA,Desa Kalikalong RT 04 RW 01,Kalikalong Kec. Tayu,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2739148-4462-47B8-8204-B9C7CD2AE380
70010358,KB. Sta. MARIA LORDES,KB,SWASTA,RT.002 RW.001 DUSUN TALURU DESA RENRUA,Renrua Kec. Rai Manuk,Kab. Belu,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE547E81-71B1-4A07-84C0-B9C894F17DFE
69938331,KB SUNSHINE MOSLEM SCHOOL,KB,SWASTA,KOMPLEK RUKO CENDANA BLOK D1 NO. 11,Belian Kec. Batam Kota,Kota Batam,Kepulauan Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7F5D1BB-9468-4A0A-8DAE-B9C8B03759EE
