NPSN,Name,Level,Status,Location,Subdistrict,City,Province,Link
69824604,KB ASUHAN BUNDA,KB,SWASTA,LANGUNG SAIYO,LANGUANG Kec. Rao Utara,Kab. Pasaman,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2DEA090-0658-4841-AAEA-7E5BCEF4D1E7
69911208,PAUD LESTARI,KB,SWASTA,DESA LUMBAN JULU,Lumban Julu Kec. Pagaran,Kab. Tapanuli Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC1F00C1-98F5-4A16-9302-7E5E3D5F8EDC
69814676,KB KARTINI,KB,SWASTA,JORONG SAWAH KAREH,RAMBATAN Kec. Rambatan,Kab. Tanah Datar,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFEE9D46-770B-4FC4-B3B8-7E5F0411345D
69858065,KB PERMATA BUNDA,KB,SWASTA,Jalan Urip Sumoharjo No 1741 Rt 18 Rw 10,2 Ilir Kec. Ilir Timur II,Kota Palembang,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/240469A8-F4F0-4463-86D7-7E5F3E3B741A
70000730,PAUD RAUDLATUL ULUM,KB,SWASTA,Sloros,Batoporo Barat Kec. Kedungdung,Kab. Sampang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10D2B307-A4F2-48CE-A2F3-7E6005894255
69907021,KB AS-SYIFA 714,KB,SWASTA,Jalan Trans Sulawesi,Ranononcu Kec. Poso Kota Selatan,Kab. Poso,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF311891-A75D-4640-A3E4-7E603DAA9094
69914725,PAUD BUNGONG HATE,KB,SWASTA,-,Paloh Raya Kec. Muara Batu,Kab. Aceh Utara,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62C6CFD2-78E8-4457-9380-7E60755D153C
69988893,KB AZ - ZAHWA,KB,SWASTA,RT. 23 RW. 10,Sugihan Kec. Kampak,Kab. Trenggalek,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/259CD7B3-BB8E-4704-A3A6-7E6122127695
69827322,PAUD AL FURQON,KB,SWASTA,KP PANYINGKIRAN RT 01 RW 01,SUKAMUKTI Kec. Sukawening,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDED28B6-4D92-42B6-8BDA-7E61BA9EE2EC
69839230,KELOMPOK BERMAIN HARUM 03,KB,SWASTA,DUSUN JARUM,Prunggahan Kulon Kec. Semanding,Kab. Tuban,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2A25CA7B-96A9-456D-B1F7-7E62E3AD52A1
70010729,KB PAUD PETRA OEEKAM,KB,SWASTA,RT 007 RW 004,Oe Ekam Kec. Noebeba,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA48F0E2-1E81-4812-A1E8-7E6337F18AB9
69782824,KOBER ATTAUPIQQIYAH,KB,SWASTA,KP. CIKALUNG,Kalibunder Kec. Kalibunder,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40503218-2601-4185-9EB4-7E639CA5B75F
69875879,KB FLAMBOYAN,KB,SWASTA,DUSUN BAKKOKO,BONRA Kec. Mapili,Kab. Polewali Mandar,Sulawesi Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71D72BA3-55A8-477F-9324-7E63C603A641
69760078,PAUD LAVENDER,KB,SWASTA,RAYA ROPANG LANTUNG,Ai Mual Kec. Lantung,Kab. Sumbawa,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28EC187A-5652-494C-901C-7E6433EAC770
69925638,PAUD AL HIDAYAH,KB,SWASTA,Kp. Cisurupan RT.003 RW.005,Wangunjaya Kec. Campaka,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE3AD97B-A8DF-44C8-93E3-7E65591B5175
69929845,KB TALI KASIH,KB,SWASTA,Jalan Raden Muda No.35 RT.I,Dahirang Kec. Kapuas Hilir,Kab. Kapuas,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB6C87F1-1553-43CF-8CE0-7E65B6F5C853
69863056,KB KUNTUM MELATI INDAH,KB,SWASTA,DUSUN 03 RT 12 RW 06 DESA BRAJA INDAH,BRAJA INDAH Kec. Braja Selebah,Kab. Lampung Timur,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B024D17A-4BC4-4B2F-BB40-7E66E54851BD
69727357,KB AL-RUSYDI,KB,SWASTA,JL. GETEK RT. 23 RW. 03,Sukorejo Kec. Gondanglegi,Kab. Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A51E8DB7-E6D9-4022-A1A4-7E6712479B2D
69838758,PAUD AISYIYAH BANGAU PUTIH,KB,SWASTA,PERUM BANGAU PUTIH PERMAI BLOK K-15,Bangoan Kec. Kedungwaru,Kab. Tulungagung,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93574A7C-56BA-4BFB-A448-7E684E37D1CA
69869471,PAUD MAWAR,KB,SWASTA,KP. RANCABUNGUR RT 03/10,RANCA BUNGUR Kec. Ranca Bungur,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7618B02-3355-48F2-B524-7E6956D0791E
69948577,PAUD AL-MAWADDAH,KB,SWASTA,Desa Purba Sinomba,Purba Sinomba Kec. Padang Bolak,Kab. Padang Lawas utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9DB7197-1D04-4A5D-8729-7E69A9A8DE66
69868742,AL-ZAHRA,KB,SWASTA,KP. PAKU RT. 04 RW.03 DS. SADENG,Sadeng Kec. Leuwisadeng,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC5A7AB4-77CF-481F-9FE3-7E6A923A4C5C
69989661,KB AISYIYAH BUSNATUL ATHFAL,KB,SWASTA,"Jl. Yos Sudarso, No. 58, Kel/ Desa Kel. ...",Ujung Padang Kec. Padang Sidimpuan Selatan,Kota Padang Sidimpuan,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C6D5EC2-C3C6-4A11-99F1-7E6ACC9B405C
69967047,KB BUNGONG PADE,KB,SWASTA,Jalan Nasional Jeuram - Takengon,Meunasah Dayah Kec. Beutong,Kab. Nagan Raya,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56231B85-115E-4515-A84D-7E6AE955FD2F
69769532,PAUD KEMUNING SIMPANG PERLANG,KB,SWASTA,K.H WAHID HASYIM NO. 501,SIMPANG PERLANG Kec. Koba,Kab. Bangka Tengah,Kepulauan Bangka Belitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F9E2289-7122-4520-AB66-7E6B193A31CF
69841274,KB ARBEI,KB,SWASTA,Jalan Jatiroto RT-03 RW-01,Jatiroto Kec. Jatiroto,Kab. Lumajang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDEB6E8C-AD99-4011-AF89-7E6BE2BDE462
69774297,KB MUSLIMAT NU FALAHIYAH ,KB,SWASTA,DS. KARANGREJO KEC. KARANGGENENG,Karangrejo Kec. Karang Geneng,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A12F443-1AAE-4B3D-A23D-7E6BF6AB0EE5
69939039,KB NURUS SHABAHI,KB,SWASTA,DESA SAPEKEN,Sapeken Kec. Sapeken,Kab. Sumenep,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B701E56-539C-4FC7-91EB-7E6C463ABD1B
69933044,PAUD KHARISMA,KB,SWASTA,BONANDOLOK,Bonan Dolok Kec. Lintong Nihuta,Kab. Humbang Hasudutan,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70CD36E6-6CCE-4869-B750-7E6C7B49B63E
69933394,PAUD BINA INSANI,KB,SWASTA,DESA KITE MERANGUN,Kite Meranggun Kec. Darul Hasanah,Kab. Aceh Tenggara,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08EC82F5-C9D9-4ABE-BDEB-7E6CA5BDCB34
69989204,KOBER JIHADUL BANAT,KB,SWASTA,Jl. Sukamulya III RT. 05/09,Suka Asih Kec. Bojong Loa Kaler,Kota Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ED64CCE-EABA-4E01-B272-7E6EBF9A8482
69966626,KB TAPASADA SM HKBP SARULLA,KB,SWASTA,JL. D.I. PANJAITAN,Parsaoran Samosir Kec. Pahae Jae,Kab. Tapanuli Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9996378C-4CC9-4898-9251-7E6ED983909A
69870469,KB ALMIRA NAJLA,KB,SWASTA,DOMPYONGWETAN,DOMPYONG WETAN Kec. Gebang,Kab. Cirebon,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33E7EF75-7C2F-4229-BCDC-7E6F98934F4A
69909690,KB TUNAS HARAPAN BANGSA,KB,SWASTA,Jl.Ruko Manukan Tama B - 17,Manukan Kulon Kec. Tandes,Kota Surabaya,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6DB5795-C61C-408A-B3BD-7E6FA4D0A929
70008322,PAUD SUKA MAJU,KB,SWASTA,PISO,Paralando Kec. Reok Barat,Kab. Manggarai,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/197A83DB-87EF-4F35-8611-7E704D7A7587
69824027,KB AL-UKHUWAH,KB,SWASTA,JL.TERUSAN KAUM,PAGADEN Kec. Pagaden,Kab. Subang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC8A0EA6-82E9-478A-B5E5-7E70810543DC
69826674,PAUD MANARUL HUDA,KB,SWASTA,KP CIJENGKOL,SARIBAKTI Kec. Peundeuy,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2278BDF7-4C73-453A-A88A-7E71A1805364
69912654,PAUD AL IJTIHAD,KB,SWASTA,Kp. Kemuncangan,Kelapian Kec. Pontang,Kab. Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DB09D14-8B38-4D48-9DB7-7E721F0A8E1F
69966846,KB BINTANG AN-NAJM,KB,SWASTA,KP. DUNGUS SUKAJADI,ASEM MARGALUYU Kec. Cibadak,Kab. Lebak,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F6F7FE1-F285-4F68-A4AC-7E72623CB108
69834444,KB INSAN CERDAS,KB,SWASTA,Jl.Ampera,Gelik Kec. Selakau Timur,Kab. Sambas,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A6A70D4-689E-42C3-8FAC-7E729C0E064C
69967871,KB. TADIKA PURI,KB,SWASTA,"Jalan Sei Kakap, RT. 05, RW. 02",Pangkalan Satu Kec. Kumai,Kab. Kotawaringin Barat,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86CA88EC-DC59-4D75-B316-7E731BE20B3A
69985308,KB AINURRAHMAN,KB,SWASTA,Kp. Kalijaya Rt. 003/011 Ds. Kampung Mel...,Kampung Melayu Barat Kec. Teluk naga,Kab. Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC8406CD-E5E2-4DCE-8536-7E73846AA9E6
69921299,KB DAYANG SURI,KB,SWASTA,JL. Mhd. Syekh,Benayah Kec. Pusako,Kab. Siak,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FECCF9FE-AC40-488C-9FF8-7E73E43C51CB
69970808,KB St. HELENA,KB,SWASTA,Lamudur,Weseben Kec. Wewiku,Kab. Malaka,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2DBFCD35-3F15-45E0-9559-7E73FDD204F5
69812967,KBIT MUTIARA HATI,KB,SWASTA,PIRING,Srihardono Kec. Pundong,Kab. Bantul,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9C62FDA-AAD0-4897-B518-7E745E76BC63
69769191,KB INSAN KAMIL II,KB,SWASTA,KP. WATES RT.02/03,TELUK NAGA Kec. Teluk naga,Kab. Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D13E139-4F06-4D2A-A90D-7E7561E8C0DF
69794336,PAUD VICTORIA JAYA,KB,SWASTA,KATALOKA,KATALOKA Kec. Pulau Gorom,Kab. Seram Bagian Timur,Maluku,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41C6D274-4481-4AF0-9820-7E77782F2195
69914110,PAUD MATAHARI,KB,SWASTA,JL. GATOT SUBROTO,Darma Kec. Polewali,Kab. Polewali Mandar,Sulawesi Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0FEB213-04F7-40BD-92AE-7E77A6D4406A
69982096,KB THORIOKTUSSA ADAH,KB,SWASTA,Kp. Pabuaran RT.004/002,Cibodas Kec. Rumpin,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2C6847D-2573-4CB1-A847-7E77B6C9EEC9
69816918,KB DARUL HIKMAH,KB,SWASTA,KALI MAS INDAH RT16 RW 02,Bakung Pringgodani Kec. Balong Bendo,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7C90C58-237C-42A9-85AD-7E7806C9087A
69935389,PAUD SAYANG ANAK,KB,SWASTA,Mesi,Rana Kolong Kec. Kota Komba,Kab. Manggarai Timur,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D136B0D-1B3C-4B29-AD44-7E794B314878
69942343,KB BINA INSANI,KB,SWASTA,Kp. Renteng RT 02 RW 11,Cikandang Kec. Cikajang,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9FDD090-EA04-493D-8149-7E7964959EC0
69840772,KB AL MU MINUN,KB,SWASTA,Jelawat GG 07 RT.05,SIDODAMAI Kec. Samarinda Ilir,Kota Samarinda,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B73B3691-2F89-45DC-9FD7-7E7A5801851E
69946103,KB Surjani 1,KB,SWASTA,Jl. Yos Sudarso,Tanama Kec. Fak-fak,Kab. Fak-Fak,Papua Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3BE3E00-4271-44D7-85A0-7E7A7108F409
69980910,KB TUNAS BANGSA,KB,SWASTA,"LUBUK RESAM, CERMIN NAN GEDANG, SAROLANG...",Lubuk Resam Kec. Cermin Nan Gedang,Kab. Sarolangun,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBB9EE61-7B71-4ADE-8D49-7E7BB72325E7
69773834,KB AL-HIKMAH BAKALREJO,KB,SWASTA,Dsn Bakalan,Bakalrejo Kec. Sugio,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A861FE89-B488-4404-A8E4-7E7BBE15AA25
69960241,KB KARTIKA,KB,SWASTA,DESA WATUTUMOU III,Watutumou Iii Kec. Kalawat,Kab. Minahasa Utara,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D51D13AC-13F4-402D-9B9F-7E7C87E85E82
69826487,AZZAHRA,KB,SWASTA,Jl.Raya Tapos Gg Kiray Rt 03/16 Cimpaeun,CIMPAEUN Kec. Tapos,Kota Depok,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFA41CE2-F5EC-4251-83AF-7E7CAED028D2
69849640,KB Surya Marta,KB,SWASTA,Jalan Suryodiningratan nomor 43,Suryodiningratan Kec. Mantrijeron,Kota Yogyakarta,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63567096-FBD8-4343-B042-7E7D9A45D7B9
69925915,KB MUTIARA BANGSA,KB,SWASTA,Serwaru,Tutukey Kec. Pulau Letti,Kab. Maluku Barat Daya,Maluku,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC325547-AF75-45DE-AA03-7E80A81A9374
69909079,PAUD ZAHIRA,KB,SWASTA,Jl. Tipung No. 80 Rt.001 Rw.012,Bojong Sari Kec. Bojongsari,Kota Depok,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6DD84E5-2031-47DB-99E3-7E81077859EE
69812845,KB. MEKAR INDAH,KB,SWASTA,JALAN DUSUN MEKAR KENCANA,Sungai Gebar Barat Kec. Kuala Betara,Kab. Tanjung Jabung Barat,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D6F13B0-C934-4470-BA0F-7E8199E54A23
69903271,PAUD KB AL HIDAYAH,KB,SWASTA,Jl. Raya Pekon Padang Manis,Padang Manis Kec. Wonosobo,Kab. Tanggamus,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AA7AD71-EED4-492F-B3D3-7E81E824C8D0
69826598,PAUD NURUL MUTTAQIN,KB,SWASTA,KP PENCUT KALER,PANGRUMASAN Kec. Peundeuy,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08D56814-BA61-4D17-9B14-7E8288C48E17
69944042,KB Charitas,KB,SWASTA,Monsok,Tengku Kec. Kuwus,Kab. Manggarai Barat,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F81B76E-E229-4D53-BD05-7E82ABA597D4
69908940,PG FAJAR MULIA,KB,SWASTA,KAMP.SRIMULYO,Sri Mulyo Kec. Sekolaq Darat,Kab. Kutai Barat,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C40CE9A-D02B-4AF8-8AF5-7E83C8B03E92
69862176,KB ARRAHMAN LOGAWALI,KB,SWASTA,JL. POROS MATANGNGA,PULLIWA Kec. Bulo,Kab. Polewali Mandar,Sulawesi Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C86D8CF1-71F5-4357-AF3E-7E84717A7970
69876953,KB AZWAAR,KB,SWASTA,DUSUN UTAMA DESA DURIAN,DURIAN Kec. Medang Deras,Kab. Batubara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51453FC8-4A52-4C75-A795-7E8549103E06
69867713,KB Bougenvile,KB,SWASTA,SISWA,HUTA MOPUTI Kec. Dengilo,Kab. Pohuwato,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/110D44B2-E966-4020-8466-7E865E522E2F
69982320,KB PERMATA BONEBULA,KB,SWASTA,Jl. Bonebula,Sumber Sari Kec. Parigi Selatan,Kab. Parigi Moutong,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE679B7D-EF95-4B22-B91A-7E86A63E17D6
69918829,PAUD KOBER AL-HASANAH,KB,SWASTA,Kp. Nangkaleah,Cilampunghilir Kec. Padakembang,Kab. Tasikmalaya,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2186C09C-5C23-4CD0-A8C3-7E86CB98C350
69957254,PAUD AR RISALAH,KB,SWASTA,Kp. Paseban Rt/Rw 07/01,Hegarmanah Kec. Sukaluyu,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9676E914-0A1D-4BA5-9493-7E88AC823677
69883082,KB AISYIYAH,KB,SWASTA,JL. ACHMAD SOBARI RT 02 RW 02,PETAMBAKAN Kec. Madukara,Kab. Banjarnegara,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9E7BB54-784E-4EA8-85C9-7E898C74284F
70028937,KB PAUD PANA DAI,KB,SWASTA,Pandai,Pandai Kec. Pantar,Kab. Alor,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/366863DE-440B-4CDA-B4B1-7E8A09586B84
69882245,KB LESTARI MULIA,KB,SWASTA,DUKUH JOMBLANG,Todanan Kec. Todanan,Kab. Blora,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A71DAE8-0DD3-41C3-9EDC-7E8A491AE05D
69986762,PAUD KB MAULANA ZUBAIR,KB,SWASTA,Brumbungan,Tobai Tengah Kec. Sokobanah,Kab. Sampang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9AE05689-F2A1-4BB3-A169-7E8ACC7A6C17
69917738,KB LEBAH KECIL,KB,SWASTA,JL. KH MALIK  No 19,Buring Kec. Kedungkandang,Kota Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D31F64FC-7FE4-4CB9-83A1-7E8BD7AA54AD
69791613,AT THORIQ,KB,SWASTA,DUSUN BENCEK TIMUR,BATUKERBUY Kec. Pasean,Kab. Pamekasan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC5549B1-E712-45E2-B533-7E8C632AE5D3
70000639,KB Margasatwa,KB,SWASTA,Desa Papualangi Kec. Tolinggula,Papualangi Kec. Tolinggula,Kab. Gorontalo Utara,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9FAAB04-0B36-403A-93B8-7E8DBF51BFCE
69893835,KB AL-HASANAH,KB,SWASTA,Dusun Beber,Beber Kec. Batukliang,Kab. Lombok Tengah,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70523454-368C-4FF3-B0B0-7E8DD3051D84
69875043,KB. DARUL ULUM,KB,SWASTA,KARANG PANDAN RT 01 RW 04,Karang Pandan Kec. Rejoso,Kab. Pasuruan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/326ED447-48C3-44BC-9550-7E8EDD779969
69851690,KB CENDANA INDAH,KB,SWASTA,"DSN. SUKOWIYONO I, RT.06/RW01",Sukowiyono Kec. Padas,Kab. Ngawi,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C38BCFD-0D8C-49B9-A64E-7E90AC93CAEC
69992341,KB NUSA BANGSA,KB,SWASTA,Kp.Pengarengan Poncol RT.011/04,Sukadaya Kec. Sukawangi,Kab. Bekasi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AB16721-D508-485F-A1FA-7E90D81E0DE7
69823982,KB TARBIYATUL UMMAT,KB,SWASTA,CISEUTI,Jalancagak Kec. Jalancagak,Kab. Subang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EAB685EA-0D25-4961-A64E-7E911941D927
69924799,KB CITA RASA,KB,SWASTA,TIMPLEUNG,Timpleng Kec. Pasie Raya,Kab. Aceh Jaya,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2444AA6-354C-403B-BD8F-7E9131433C83
69769180,KB BUSTANUL WILDAN,KB,SWASTA,KP. DURI RT. 01/01,Paku Alam Kec. Pakuhaji,Kab. Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14212D35-0A84-487C-A69A-7E918C9B5818
69840695,KB PERMATA BUNDA,KB,SWASTA,AIR ALUN DESA AIR ALUN,Air Alun Kec. Kisam Tinggi,Kab. Ogan Komering Ulu Selatan,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6F30135-33D8-4170-BF30-7E91F803C1EB
69795163,KB.AL-HIKMAH,KB,SWASTA,KAMPUNG BAKSABA AN,BATUPUTIH LAOK Kec. Batuputih,Kab. Sumenep,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE529E7C-2A08-47E3-8540-7E9311EA0A8D
69850059,KB RAADHYATAM MARDHIYYAH,KB,SWASTA,JL. PAGAR BETIS,Baginda Kec. Sumedang Selatan,Kab. Sumedang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF04520C-0665-4B5B-8F4C-7E931786C00B
69810734,KB Adil Sejahtera,KB,SWASTA,Karang Tenang RT.10 RW.03,Sabedo Kec. Utan,Kab. Sumbawa,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEE81E5F-A412-4858-9E49-7E938608BD03
